nom,coordonnees,num_insee,dep
Saint-Bonnet-de-Joux,Point(4.439444444 46.4825),71394,71220
Saint-Bonnet-de-Vieille-Vigne,Point(4.258055555 46.525555555),71395,71430
Saint-Bonnet-en-Bresse,Point(5.176111111 46.853888888),71396,71310
Sainte-Cécile (Saône-et-Loire),Point(4.619444444 46.388611111),71397,71250
Saint-Christophe-en-Bresse,Point(4.988333333 46.7525),71398,71370
Saint-Christophe-en-Brionnais,Point(4.178055555 46.289444444),71399,71800
Saint-Clément-sur-Guye,Point(4.584722222 46.616111111),71400,71460
Sainte-Croix-en-Bresse,Point(5.246111111 46.571666666),71401,71470
Saint-Cyr (Saône-et-Loire),Point(4.889722222 46.680833333),71402,71240
Saint-Denis-de-Vaux,Point(4.6975 46.795555555),71403,71640
Saint-Désert,Point(4.708888888 46.754444444),71404,71390
Saint-Didier-en-Bresse,Point(5.091111111 46.853055555),71405,71620
Saint-Didier-en-Brionnais,Point(4.125833333 46.336666666),71406,71110
Saint-Didier-sur-Arroux,Point(4.115277777 46.833333333),71407,71190
Saint-Edmond,Point(4.213055555 46.204444444),71408,71740
Saint-Émiland,Point(4.484444444 46.904166666),71409,71490
Saint-Étienne-en-Bresse,Point(5.051666666 46.706111111),71410,71370
Saint-Eugène (Saône-et-Loire),Point(4.193888888 46.737222222),71411,71320
Saint-Eusèbe (Saône-et-Loire),Point(4.481388888 46.725555555),71412,71210
Saint-Firmin (Saône-et-Loire),Point(4.468888888 46.829166666),71413,71670
Saint-Forgeot,Point(4.299722222 47.003611111),71414,71400
Sainte-Foy (Saône-et-Loire),Point(4.128888888 46.277777777),71415,71110
Saint-Gengoux-de-Scissé,Point(4.775555555 46.464722222),71416,71260
Saint-Gengoux-le-National,Point(4.663333333 46.613888888),71417,71460
Saint-Germain-du-Bois,Point(5.2425 46.753055555),71419,71330
Saint-Germain-du-Plain,Point(4.984444444 46.700555555),71420,71370
Saint-Germain-en-Brionnais,Point(4.256111111 46.348888888),71421,71800
Saint-Germain-lès-Buxy,Point(4.771666666 46.710555555),71422,71390
Saint-Gervais-en-Vallière,Point(4.951111111 46.94),71423,71350
Saint-Gervais-sur-Couches,Point(4.583888888 46.920555555),71424,71490
Saint-Gilles (Saône-et-Loire),Point(4.666944444 46.875833333),71425,71510
Sainte-Hélène (Saône-et-Loire),Point(4.643611111 46.756666666),71426,71390
Saint-Huruge,Point(4.568333333 46.58),71427,71460
Saint-Igny-de-Roche,Point(4.295833333 46.191666666),71428,71170
Saint-Jean-de-Vaux,Point(4.7 46.808333333),71430,71640
Saint-Jean-de-Trézy,Point(4.587222222 46.836388888),71431,71490
Saint-Julien-de-Civry,Point(4.232777777 46.365555555),71433,71800
Saint-Julien-de-Jonzy,Point(4.1425 46.236944444),71434,71110
Saint-Julien-sur-Dheune,Point(4.545 46.773055555),71435,71210
Saint-Laurent-d'Andenay,Point(4.514166666 46.737777777),71436,71210
Saint-Laurent-en-Brionnais,Point(4.258611111 46.273888888),71437,71800
Saint-Léger-du-Bois,Point(4.447222222 47.016388888),71438,71360
Saint-Léger-lès-Paray,Point(4.089166666 46.473333333),71439,71600
Saint-Léger-sous-Beuvray,Point(4.101111111 46.923333333),71440,71990
Saint-Léger-sous-la-Bussière,Point(4.561666666 46.310833333),71441,71520
Saint-Léger-sur-Dheune,Point(4.636388888 46.845833333),71442,71510
Saint-Loup-Géanges,Point(4.908055555 46.946666666),71443,71350
Saint-Loup-de-Varennes,Point(4.860555555 46.727777777),71444,71240
Saint-Marcel (Saône-et-Loire),Point(4.889444444 46.775555555),71445,71380
Saint-Marcelin-de-Cray,Point(4.531388888 46.558888888),71446,71460
Saint-Mard-de-Vaux,Point(4.683888888 46.8125),71447,71640
Saint-Martin-Belle-Roche,Point(4.856111111 46.381111111),71448,71118
Saint-Martin-d'Auxy,Point(4.553333333 46.721388888),71449,71390
Saint-Martin-de-Commune,Point(4.502222222 46.916944444),71450,71490
Saint-Martin-de-Lixy,Point(4.245833333 46.203055555),71451,71740
Saint-Martin-de-Salencey,Point(4.503055555 46.522222222),71452,71220
Saint-Martin-du-Lac,Point(4.044166666 46.253888888),71453,71110
Saint-Martin-du-Mont (Saône-et-Loire),Point(5.294166666 46.613333333),71454,71580
Saint-Martin-du-Tartre,Point(4.613055555 46.639166666),71455,71460
Saint-Martin-en-Bresse,Point(5.060555555 46.816944444),71456,71620
Saint-Martin-en-Gâtinois,Point(5.015277777 46.942777777),71457,71350
Saint-Martin-la-Patrouille,Point(4.548333333 46.5825),71458,71460
Saint-Martin-sous-Montaigu,Point(4.713888888 46.816388888),71459,71640
Saint-Maurice-de-Satonnay,Point(4.784444444 46.414166666),71460,71260
Saint-Maurice-des-Champs,Point(4.619166666 46.628611111),71461,71460
Saint-Maurice-en-Rivière,Point(5.005555555 46.846111111),71462,71620
Saint-Maurice-lès-Châteauneuf,Point(4.253333333 46.216111111),71463,71740
Saint-Maurice-lès-Couches,Point(4.600833333 46.879722222),71464,71490
Saint-Micaud,Point(4.546666666 46.691388888),71465,71460
Saint-Nizier-sur-Arroux,Point(4.138888888 46.804444444),71466,71190
Saint-Pierre-de-Varennes,Point(4.499166666 46.841388888),71468,71670
Saint-Pierre-le-Vieux (Saône-et-Loire),Point(4.536111111 46.285277777),71469,71520
Saint-Point,Point(4.616944444 46.34),71470,71520
Saint-Privé (Saône-et-Loire),Point(4.570277777 46.691388888),71471,71390
Saint-Prix (Saône-et-Loire),Point(4.071944444 46.956111111),71472,71990
Saint-Racho,Point(4.368055555 46.265),71473,71800
Sainte-Radegonde (Saône-et-Loire),Point(4.069444444 46.683055555),71474,71320
Saint-Rémy (Saône-et-Loire),Point(4.8375 46.763333333),71475,71100
Saint-Romain-sous-Gourdon,Point(4.403888888 46.621944444),71477,71230
Saint-Romain-sous-Versigny,Point(4.186388888 46.647777777),71478,71420
Saint-Sernin-du-Bois,Point(4.433888888 46.84),71479,71200
Saint-Sernin-du-Plain,Point(4.618333333 46.891944444),71480,71510
Saint-Symphorien-d'Ancelles,Point(4.77 46.198055555),71481,71570
Saint-Symphorien-de-Marmagne,Point(4.330277777 46.84),71482,71710
Saint-Symphorien-des-Bois,Point(4.283611111 46.333888888),71483,71800
Saint-Usuge,Point(5.251111111 46.678333333),71484,71500
Saint-Vallerin,Point(4.673611111 46.686666666),71485,71390
Saint-Vallier (Saône-et-Loire),Point(4.371111111 46.641944444),71486,71230
Saint-Vérand (Saône-et-Loire),Point(4.735555555 46.254444444),71487,71570
Saint-Vincent-des-Prés (Saône-et-Loire),Point(4.564722222 46.478333333),71488,71250
Saint-Vincent-en-Bresse,Point(5.061111111 46.666111111),71489,71440
Saint-Vincent-Bragny,Point(4.125 46.534166666),71490,71430
Saint-Yan,Point(4.038333333 46.411944444),71491,71600
Saint-Ythaire,Point(4.61 46.568611111),71492,71460
Saisy,Point(4.549722222 46.959444444),71493,71360
La Salle (Saône-et-Loire),Point(4.869722222 46.408333333),71494,71260
Salornay-sur-Guye,Point(4.596666666 46.519166666),71495,71250
Sampigny-lès-Maranges,Point(4.652777777 46.905555555),71496,71150
Sancé,Point(4.830833333 46.340277777),71497,71000
Santilly (Saône-et-Loire),Point(4.694722222 46.614722222),71498,71460
Sanvignes-les-Mines,Point(4.293611111 46.665277777),71499,71410
Sarry (Saône-et-Loire),Point(4.115833333 46.310555555),71500,71110
Sassangy,Point(4.639444444 46.720277777),71501,71390
Sassenay,Point(4.921666666 46.830833333),71502,71530
Saules (Saône-et-Loire),Point(4.671944444 46.656388888),71503,71390
Saunières,Point(5.079722222 46.901666666),71504,71350
Savianges,Point(4.606944444 46.691388888),71505,71460
Savigny-en-Revermont,Point(5.421111111 46.634166666),71506,71580
Savigny-sur-Grosne,Point(4.670833333 46.582777777),71507,71460
Savigny-sur-Seille,Point(5.1075 46.623888888),71508,71440
La Celle-en-Morvan,Point(4.182222222 47.012222222),71509,71400
Semur-en-Brionnais,Point(4.090833333 46.262777777),71510,71110
Sennecey-le-Grand,Point(4.870277777 46.6425),71512,71240
Senozan,Point(4.866111111 46.394166666),71513,71260
Sens-sur-Seille,Point(5.315833333 46.745),71514,71330
Sercy,Point(4.685833333 46.604166666),71515,71460
Serley,Point(5.216944444 46.782777777),71516,71310
Sermesse,Point(5.087777777 46.900277777),71517,71350
Serrières (Saône-et-Loire),Point(4.679722222 46.312222222),71518,71960
Serrigny-en-Bresse,Point(5.118055555 46.8175),71519,71310
Sevrey,Point(4.840555555 46.738333333),71520,71100
Sigy-le-Châtel,Point(4.574444444 46.554722222),71521,71250
Simandre,Point(4.988333333 46.623055555),71522,71290
Simard (Saône-et-Loire),Point(5.180833333 46.721111111),71523,71330
Sivignon,Point(4.499444444 46.426666666),71524,71220
Sologny,Point(4.682777777 46.36),71525,71960
Solutré-Pouilly,Point(4.725 46.296666666),71526,71960
Sommant,Point(4.216388888 47.049166666),71527,71540
Sornay (Saône-et-Loire),Point(5.178888888 46.626666666),71528,71500
Suin,Point(4.470277777 46.433611111),71529,71220
Sully (Saône-et-Loire),Point(4.471388888 47.007222222),71530,71360
La Tagnière,Point(4.215833333 46.788888888),71531,71190
Taizé,Point(4.676944444 46.513333333),71532,71250
Tancon,Point(4.263611111 46.202222222),71533,71740
Le Tartre,Point(5.3625 46.741111111),71534,71330
Tavernay,Point(4.234444444 47.014166666),71535,71400
Thil-sur-Arroux,Point(4.095 46.801388888),71537,71190
Thurey,Point(5.122777777 46.743888888),71538,71440
Tintry,Point(4.494722222 46.930555555),71539,71490
Torcy (Saône-et-Loire),Point(4.435555555 46.783611111),71540,71210
Torpes (Saône-et-Loire),Point(5.338333333 46.841666666),71541,71270
Toulon-sur-Arroux,Point(4.137777777 46.693055555),71542,71320
Tournus,Point(4.912222222 46.561666666),71543,71700
Toutenant,Point(5.115 46.875277777),71544,71350
Tramayes,Point(4.602222222 46.307777777),71545,71520
Trambly,Point(4.533333333 46.326944444),71546,71520
Trivy,Point(4.492222222 46.386388888),71547,71520
Tronchy,Point(5.071944444 46.7275),71548,71440
La Truchère,Point(4.951388888 46.515833333),71549,71290
Uchizy,Point(4.885833333 46.503611111),71550,71700
Uchon,Point(4.254444444 46.812777777),71551,71190
Uxeau,Point(4.024166666 46.662777777),71552,71130
Vareilles (Saône-et-Loire),Point(4.260555555 46.298333333),71553,71800
Varenne-l'Arconce,Point(4.159444444 46.338611111),71554,71110
Varennes-le-Grand,Point(4.877222222 46.711388888),71555,71240
Varennes-lès-Mâcon,Point(4.805555555 46.270555555),71556,71000
Varenne-Saint-Germain,Point(4.025277777 46.428888888),71557,71600
Varennes-Saint-Sauveur,Point(5.243055555 46.482222222),71558,71480
Varennes-sous-Dun,Point(4.333055555 46.289444444),71559,71800
Vauban (Saône-et-Loire),Point(4.223611111 46.260833333),71561,71800
Vaudebarrier,Point(4.31 46.413611111),71562,71120
Vaux-en-Pré,Point(4.598333333 46.626944444),71563,71460
Vendenesse-lès-Charolles,Point(4.3375 46.441944444),71564,71120
Vendenesse-sur-Arroux,Point(4.065555555 46.627777777),71565,71130
Verdun-sur-le-Doubs,Point(5.023333333 46.896111111),71566,71350
Vergisson,Point(4.715555555 46.308888888),71567,71960
Vérissey,Point(5.119166666 46.711111111),71568,71440
Verjux,Point(4.963333333 46.879444444),71570,71590
Verosvres,Point(4.443055555 46.400555555),71571,71220
Vers (Saône-et-Loire),Point(4.856111111 46.583888888),71572,71240
Versaugues,Point(4.063333333 46.361666666),71573,71110
Verzé,Point(4.735 46.377222222),71574,71960
Le Villars,Point(4.930833333 46.531111111),71576,71700
Villegaudin,Point(5.098055555 46.796388888),71577,71620
Clux-Villeneuve,Point(5.172222222 46.957777777),71578,71270
Villeneuve-en-Montagne,Point(4.608611111 46.768888888),71579,71390
Vincelles (Saône-et-Loire),Point(5.236388888 46.659444444),71580,71500
Vindecy,Point(4.010277777 46.352777777),71581,71110
La Vineuse sur Fregande,Point(4.5975 46.471111111),71582,71250
Vinzelles (Saône-et-Loire),Point(4.768333333 46.271944444),71583,71680
Viré,Point(4.843055555 46.449444444),71584,71260
Virey-le-Grand,Point(4.865833333 46.842777777),71585,71530
Viry (Saône-et-Loire),Point(4.334166666 46.472222222),71586,71120
Vitry-en-Charollais,Point(4.058055555 46.454444444),71588,71600
Vitry-sur-Loire,Point(3.707777777 46.681388888),71589,71140
Volesvres,Point(4.159722222 46.471666666),71590,71600
Fleurville,Point(4.880555555 46.444722222),71591,71260
Aigné,Point(0.118888888 48.066944444),72001,72650
Aillières-Beauvoir,Point(0.325277777 48.405),72002,72600
Allonnes (Sarthe),Point(0.160555555 47.968611111),72003,72700
Amné,Point(-0.059166666 48.04),72004,72540
Ancinnes,Point(0.176388888 48.3675),72005,72610
Arçonnay,Point(0.086388888 48.395555555),72006,72610
Ardenay-sur-Mérize,Point(0.424722222 47.995),72007,72370
Arnage,Point(0.187777777 47.926111111),72008,72230
Arthezé,Point(-0.119722222 47.786944444),72009,72270
Asnières-sur-Vègre,Point(-0.234166666 47.888611111),72010,72430
Assé-le-Boisne,Point(-0.008055555 48.3225),72011,72130
Assé-le-Riboul,Point(0.086388888 48.193888888),72012,72170
Aubigné-Racan,Point(0.267777777 47.690833333),72013,72800
Les Aulneaux,Point(0.3325 48.436666666),72015,72600
Auvers-le-Hamon,Point(-0.351666666 47.9025),72016,72300
Auvers-sous-Montfaucon,Point(-0.070555555 48.006111111),72017,72540
Avesnes-en-Saosnois,Point(0.371111111 48.263333333),72018,72260
Avessé,Point(-0.250833333 47.954722222),72019,72350
Avezé,Point(0.677222222 48.227222222),72020,72400
Avoise,Point(-0.2075 47.866388888),72021,72430
Le Bailleul,Point(-0.161111111 47.768611111),72022,72200
Ballon-Saint Mars,Point(0.235278 48.175833),72023,72290
La Bazoge (Sarthe),Point(0.155277777 48.098611111),72024,72650
Bazouges Cré sur Loir,Point(-0.168611111 47.690277777),72025,72200
Beaufay,Point(0.362222222 48.146944444),72026,72110
Beaumont-sur-Dême,Point(0.569166666 47.694444444),72027,72340
Beaumont-Pied-de-Bœuf (Sarthe),Point(0.401111111 47.759722222),72028,72500
Beaumont-sur-Sarthe,Point(0.130555555 48.226388888),72029,72170
Beillé,Point(0.51 48.083055555),72031,72160
Berfay,Point(0.764166666 47.993888888),72032,72320
Bernay-en-Champagne,Point(-0.059722222 48.074166666),72033,72240
Bérus,Point(0.051944444 48.374722222),72034,72610
Bessé-sur-Braye,Point(0.749444444 47.833888888),72035,72310
Béthon,Point(0.088333333 48.360555555),72036,72610
Blèves,Point(0.347222222 48.4575),72037,72600
Boëssé-le-Sec,Point(0.563888888 48.135),72038,72400
Bonnétable,Point(0.425555555 48.178611111),72039,72110
La Bosse (Sarthe),Point(0.526111111 48.17),72040,72400
Bouër,Point(0.630277777 48.081944444),72041,72390
Bouloire,Point(0.549166666 47.973611111),72042,72440
Bourg-le-Roi,Point(0.132222222 48.345833333),72043,72610
Bousse (Sarthe),Point(-0.058888888 47.770277777),72044,72270
Brains-sur-Gée,Point(-0.026111111 48.016111111),72045,72550
Le Breil-sur-Mérize,Point(0.476666666 48.008055555),72046,72370
Brette-les-Pins,Point(0.336944444 47.911111111),72047,72250
Briosne-lès-Sables,Point(0.395555555 48.174166666),72048,72110
La Bruère-sur-Loir,Point(0.348888888 47.651388888),72049,72500
Brûlon,Point(-0.234722222 47.967777777),72050,72350
Cérans-Foulletourte,Point(0.076388888 47.827222222),72051,72330
Chahaignes,Point(0.515 47.741944444),72052,72340
Challes (Sarthe),Point(0.414166666 47.931111111),72053,72250
Champagné,Point(0.332777777 48.022777777),72054,72470
Champfleur,Point(0.127777777 48.386111111),72056,72610
Champrond,Point(0.745555555 48.0775),72057,72320
Changé (Sarthe),Point(0.281944444 47.987777777),72058,72560
Chantenay-Villedieu,Point(-0.161111111 47.920833333),72059,72430
La Chapelle-aux-Choux,Point(0.231388888 47.632222222),72060,72800
La Chapelle-d'Aligné,Point(-0.236388888 47.732777777),72061,72300
La Chapelle-du-Bois,Point(0.5925 48.220833333),72062,72400
La Chapelle-Huon,Point(0.742777777 47.856388888),72064,72310
La Chapelle-Saint-Aubin,Point(0.160555555 48.035277777),72065,72650
La Chapelle-Saint-Fray,Point(0.081111111 48.110555555),72066,72240
La Chapelle-Saint-Rémy,Point(0.456388888 48.106666666),72067,72160
La Chartre-sur-le-Loir,Point(0.573055555 47.728888888),72068,72340
Chassillé,Point(-0.116111111 48.020555555),72070,72540
Montval-sur-Loir,Point(0.4178 47.6953),72071,72500
Château-l'Hermitage,Point(0.181666666 47.803611111),72072,72510
Chaufour-Notre-Dame,Point(0.075 48.025277777),72073,72550
Chemiré-en-Charnie,Point(-0.202777777 48.053888888),72074,72540
Chemiré-le-Gaudin,Point(-0.015 47.928333333),72075,72210
Chenay (Sarthe),Point(0.1625 48.449444444),72076,72610
Chenu,Point(0.337222222 47.613055555),72077,72500
Chérancé (Sarthe),Point(0.173888888 48.286944444),72078,72170
Chérisay,Point(0.1125 48.355),72079,72610
Cherré-Au,Point(0.6729 48.1294),72080,72400
Chevillé,Point(-0.223611111 47.948333333),72083,72350
Clermont-Créans,Point(-0.015 47.718055555),72084,72200
Cogners,Point(0.658888888 47.868055555),72085,72310
Commerveil,Point(0.357777777 48.316944444),72086,72600
Conflans-sur-Anille,Point(0.745555555 47.945833333),72087,72120
Congé-sur-Orne,Point(0.253888888 48.200277777),72088,72290
Conlie,Point(-0.0175 48.123333333),72089,72240
Connerré,Point(0.495277777 48.060833333),72090,72160
Contilly,Point(0.369166666 48.400833333),72091,72600
Cormes,Point(0.704722222 48.17),72093,72400
Coudrecieux,Point(0.63 47.9925),72094,72440
Coulaines,Point(0.204166666 48.026666666),72095,72190
Coulans-sur-Gée,Point(0.009722222 48.021666666),72096,72550
Coulongé,Point(0.202222222 47.689444444),72098,72800
Courcebœufs,Point(0.2875 48.1375),72099,72290
Courcelles-la-Forêt,Point(-0.0175 47.785),72100,72270
Courcemont,Point(0.352222222 48.173333333),72101,72110
Courcival,Point(0.396944444 48.229166666),72102,72110
Courdemanche (Sarthe),Point(0.562777777 47.814444444),72103,72150
Courgains,Point(0.278888888 48.29),72104,72260
Courgenard,Point(0.736666666 48.151666666),72105,72320
Courtillers,Point(-0.302777777 47.800277777),72106,72300
Crannes-en-Champagne,Point(-0.051944444 47.980833333),72107,72540
Crissé,Point(-0.060833333 48.168611111),72109,72140
Crosmières,Point(-0.151388888 47.745833333),72110,72200
Cures (Sarthe),Point(-0.005 48.100277777),72111,72240
Dangeul,Point(0.256944444 48.248333333),72112,72260
Degré (Sarthe),Point(0.068055555 48.050277777),72113,72550
Dehault,Point(0.57 48.210277777),72114,72400
Dissay-sous-Courcillon,Point(0.4725 47.664444444),72115,72500
Dollon,Point(0.586388888 48.038888888),72118,72390
Domfront-en-Champagne,Point(0.028055555 48.104722222),72119,72240
Doucelles,Point(0.168611111 48.256388888),72120,72170
Douillet,Point(-0.0425 48.273055555),72121,72130
Duneau,Point(0.519444444 48.069444444),72122,72160
Dureil,Point(-0.146388888 47.842777777),72123,72270
Écommoy,Point(0.273055555 47.828333333),72124,72220
Écorpain,Point(0.661944444 47.936944444),72125,72120
Épineu-le-Chevreuil,Point(-0.115833333 48.038055555),72126,72540
Étival-lès-le-Mans,Point(0.089444444 47.956388888),72127,72700
Val d'Étangson,Point(0.619703 47.894352),72128,72120
Fatines,Point(0.347777777 48.046111111),72129,72470
Fay (Sarthe),Point(0.070555555 48.008055555),72130,72550
